isbn,user_id,rating
0-070591695,ETSUBDINK.ALE1,5
0-070591695,ERMIAS.TIG1,5
0-070591695,MUSE.GEB1,5
0-070591695,TESFALEGN.MEN1,5
0-070591695,TESFALEGN.MEN1,5
0-070591695,DAWIT.KAS7,5
0-070591695,MESERET.SHE2,5
0-070591695,MAHLET.GER2,5
0-070591695,ALAZAR.DES1,5
0-070591695,GETACHEW.GEB5,5
0-070591695,YONAS.SIS4,4
0-070591695,GEDEFAYE.ADD1,5
0-070591695,ETSUB.ZEB1,5
0-070591695,TSADIKU.LJA1,3
0-070591695,TSADIKU.LJA1,3
0-070591695,YUSSIEF.AND1,5
0-070591695,EWUNETU.YIM1,5
0-070591695,MAHELET.ALE1,5
0-070591695,TIRHAS.AMB1,5
0-070591695,TIRHAS.AMB1,5
0-070591695,TAMIRAT.NEB1,5
0-070591695,TOLA.SOR2,5
0-070591695,YITBAREK.NIG2,5
0-070591695,TILAHUN.FEK1,5
0-070591695,TESFANEH.GAS1,5
0-070591695,ZUFAN.GEB3,5
0-070591695,LUKAS.NEK1,5
0-070591695,MULUGETA.TAM2,5
0-070591695,MEKDELAWIT.MER1,5
0-070591695,FIREHIWOT.GIR3,5
0-070591695,ESHETU.TIL3,5
0-070591695,BEALU.GIR1,5
0-070591695,ABENEZER.TAD1,5
0-070591695,ABENEZER.TAD1,5
0-070591695,ABENEZER.TAD1,5
0-070591695,FARES.WOL1,5
0-070591695,EYOSIAS.WOL1,5
0-070591695,YOHANIS.GIR1,5
0-070591695,FUAD.JEM2,5
0-070591695,HANNA.BED1,5
0-070591695,AGMAS.BAY2,5
0-070591695,MAHILET.ZEW1,5
0-070591695,BIRTUKAN.ZEL1,5
0-070591695,MAHLET.GET7,5
0-070591695,GUTA.EYA1,5
0-070591695,GUTA.EYA2,5
0-070591695,YEKANA.WOR1,5
0-070591695,ZINABU.AMA1,5
0-070591695,KASSAHUN.ATI1,5
0-070591695,MISGANAW.ADD1,5
0-070591695,HERMELA.MEK1,5
0-070591695,YINEBEB.SHI1,5
0-070591695,ABLANTE.DAM1,5
0-070591695,ABRHAM.ADM1,5
0-070591695,BAMLAK.CHE1,5
0-070591695,ALEMAYEHU.MOL2,5
0-070591695,BESRAT.SHI1,5
0-070591695,MELKAMU.AND3,5
0-070591695,ZEWDU.ALE1,5
0-070591695,SAMUEL.MAR1,5
0-070591695,BELAYNEH.ASS2,5
0-070591695,MARSHET.TES2,5
0-070591695,MEKBIB.ABI1,5
0-070591695,SMACHEW.SHB1,5
0-070591695,FAYERA.GET1,5
0-070591695,HAILYE.TAD1,5
0-070591695,HIWOT.TAK2,5
0-070591695,KELEMU.YAL1,5
0-070591695,ADDISALEM.MUL1,5
0-070591695,ADDISALEM.MUL1,5
0-070591695,BELYUWORK.GET1,5
0-070591695,ASFAYE.ZEG1,5
0-070591695,DASSALEW.SHI1,5
0-070591695,WASIHUN.NIG2,5
0-070591695,SISAY.WUB3,3
0-070591695,BEZAWIT.GET6,5
0-070591695,BEZAWIT.GET6,5
0-070591695,ABEBAW.GER1,5
0-070591695,WONDMU.DEG1,5
0-070591695,GETAHUN.DER3,5
0-070591695,TEWODROS.SHI4,5
0-070591695,ABIYOT.YEN1,5
0-070591695,AZAZH.AND1,5
0-070591695,ASERAT.WAS1,5
0-070591695,ALEMNEW.TAD3,5
0-070591695,TEKALGN.WOR1,5
0-070591695,ANDAMELAK.HAI1,5
0-070591695,ANDAMELAK.HAI1,5
0-070591695,ALEMU.TAF2,5
0-070591695,DESTAW.KAS1,5
0-070591695,KALKIDAN.GIZ1,5
0-070591695,NIGUSU.TAK1,5
0-070591695,HABTAM.ARA2,5
0-070591695,MULUKEN.KEL1,5
0-070591695,EYOB.ZEL1,5
0-070591695,YONAS.MEL1,5
0-070591695,MIHRET.ANI1,5
0-070591695,REDIET.MAM1,5
0-070591695,BEREKET.ZEW1,5
0-070591695,BEREKET.ZEW1,5
0-070591695,DAGMAWE.ZEW1,5
0-070591695,EYERUSALEM.GET4,5
0-070591695,AMANUEL.SET2,5
0-070591695,ASCHALEW.DER2,5
0-070591695,DIRES.DER1,5
0-070591695,SOLOMON.GIA1,5
0-070591695,TESFAMARIAM.ENB1,5
0-070591695,MULUBIRIHAN.MIT1,5
0-070591695,YOHANES.GET1,5
0-070591695,MISGANAWU.LEW1,5
0-070591695,AMEN.BIT1,5
0-070591695,DAGNEW.MEL2,3
0-070591695,TEWDROS.GET1,5
0-070591695,AMANUEL.DES5,5
0-070591695,WORKU.LAK2,5
0-070591695,ERMIYAS.DES2,5
0-070591695,NETSANET.MUL2,5
0-070591695,YOHANNES.ASH2,5
0-070591695,YOHANNES.ASH2,5
0-070591695,MULUSEW.DES1,5
0-070591695,TAMIRAT.MAS1,5
0-070591695,ABRAHAM.SOL1,5
0-070591695,AMANUEL.WON2,5
0-070591695,BIRUKTAWIT.BIN1,5
0-070591695,BIRUKTAWIT.BIN1,5
0-070591695,AMANUEL.HAI3,5
0-070591695,BERNAVAS.SEM1,5
0-070591695,YARED.KAS2,5
0-070591695,YARED.KAS2,5
0-070591695,ENDALK.SIN1,5
0-070591695,AMARE.LIB1,5
0-070591695,TAFERE.MUC1,5
0-070591695,TADESSE.ATA1,5
0-070591695,ABEL.AYE3,5
0-070591695,DANIEL.DEM3,5
0-070591695,ABYENUR.AZM1,5
0-070591695,ABYENUR.AZM1,5
0-070591695,GETACHEW.FEN5,5
0-070591695,ROBEL.AZE1,5
0-070591695,HAYAL.FIK1,5
0-070591695,ABENEZER.LIR1,5
0-070591695,AMARE.KAS9,5
0-070591695,AMARE.KAS9,5
0-070591695,DAGNACHEW.ZEW1,5
0-070591695,ZEKARIASE.TAD1,5
0-070591695,EFRATA.TIL1,5
0-070591695,YIDNEKACHEW.TOL1,5
0-070591695,GETAYAWKAL.TES1,5
0-070591695,MULUGETA.BAL1,5
0-070591695,MULUGETA.BAL1,5
0-070591695,EPHREM.FEL1,5
0-070591695,ALAZAR.ANT1,5
0-070591695,ALAZAR.ANT1,5
0-070591695,LYDIA.TSE1,5
0-070591695,YODIT.ZEN1,5
0-070591695,DAGIMAWI.ZEN1,5
0-070591695,YONAS.BAY1,5
0-070591695,YONAS.TAD4,5
0-070591695,ALEHEGN.MUL2,5
0-070591695,TEJE.ALA1,5
0-070591695,TSINAT.ALI1,5
0-070591695,GEBREMICHAEL.ALE1,5
0-070591695,KASSANESH.WOR1,5
0-070591695,EYOSIAS.BIR1,5
0-070591695,ZELALEM.ALE3,5
0-070591695,ABEL.AWO1,5
0-070591695,ABIOT.HAB1,5
0-070591695,AMARE.NGU1,5
0-070591695,MEKDES.GEB6,5
0-070591695,MIKIYAS.DER1,4
0-070591695,YOHANNES.MEL4,5
0-070591695,DEREJE.MUC2,5
0-070591695,AFEWORK.TAM1,5
0-070591695,LEOUL.TIR1,5
0-070591695,YARED.YOS1,5
0-070591695,ABENEZER.AME1,5
0-070591695,YIGEZU.ESH1,5
0-070591695,BEMNET.ADA1,5
0-070591695,AYALSEW.FEK1,5
0-070591695,NETSANET.KAS3,5
0-070591695,FEREJA.MUH1,5
0-070591695,MUKTAR.YIS1,5
0-070591695,TEISER.ABD1,5
0-070591695,NAHOM.ABR2,5
0-070591695,YARED.GEN1,5
0-070591695,YARED.GEN1,5
0-070591695,ALEBACHEW.MEB1,5
0-070591695,OBSA.ALE1,5
0-070591695,EYUEL.GZA1,5
0-070591695,EYUEL.GZA1,5
0-070591695,GETACHEW.SET3,5
0-070591695,KIDIST.MOL1,5
0-070591695,KIDIST.MOL1,5
0-070591695,KIDIST.MOL1,5
0-070591695,GIZACHEW.LIY1,5
0-070591695,RAHEL.SAM2,5
0-070591695,SISAY.BER1,5
0-070591695,MESELU.KIN1,3
0-070591695,TEMESGEN.AND5,5
0-070591695,MEBA.MEW1,5
0-070591695,SOLOMON.ALA2,5
0-070591695,ALEMSEGED.MOL1,5
0-070591695,YIMER.DES1,5
0-070591695,ABEL.BAT1,5
0-070591695,YOHANNES.GET7,5
0-070591695,YOHANNES.GET7,5
0-070591695,AZIMERAW.TIL1,5
0-070591695,AZIMERAW.TIL1,5
0-070591695,TSION.ALE2,5
0-070591695,GEMECHU.TES1,5
0-070591695,TSEMREDNGLE.YIN1,5
0-070591695,TSEMREDNGLE.YIN1,5
0-070591695,LAMESGIN.YEN1,5
0-070591695,ABRHAM.YAR1,5
0-070591695,TESEMA.BRH1,5
0-070591695,MARUF.SHE1,5
0-070591695,AMIRA.HAS1,5
0-070591695,AMINA.AHI1,5
0-070591695,AMINA.AHI1,5
0-070591695,ISRAEL.ENG1,5
0-070591695,DANIEL.SUP1,5
0-070591695,SARON.SOL1,5
0-070591695,ABERA.ABE3,5
0-070591695,ISRAEL.MUL1,5
0-070591695,ABINET.GED1,5
0-070591695,DAGNACHEW.ZEN1,5
0-070591695,ADDISU.TEN1,5
0-070591695,KIDUS.BEL2,5
0-070591695,KIDUS.BEL2,5
0-070591695,AWOKE.MEN3,5
0-070591695,BELAY.MER1,5
0-070591695,BIRUK.ASS2,5
0-070591695,BIRUK.ASS2,5
0-070591695,HEWAN.MEN4,5
0-070591695,HEWAN.MEN4,5
0-070591695,TENSAY.BER1,5
0-070591695,TIGIST.MEK7,5
0-070591695,AMILAKE.TSE1,5
0-070591695,BEREKET.GET5,5
0-070591695,TIRUNEH.AMB1,5
0-070591695,ANDUALEM.MES2,5
0-070591695,GETACHEW.FEL1,5
0-070591695,DANIEL.AMA2,5
0-070591695,DANIEL.AMA2,5
0-070591695,ADANE.ALE5,5
0-070591695,ADANE.ALE5,5
0-070591695,SOLOMON.WAR1,5
0-070591695,EYUEL.ALE2,5
0-070591695,ATSEDE.BIR3,5
0-070591695,DERBEW.YAZ1,5
0-070591695,ESUBALEW.YAL1,5
0-070591695,EYOB.GET8,5
0-070591695,SOLOMON.MUL12,5
0-070591695,TEWODROS.ARE3,5
0-070591695,YARED.BEW1,5
0-070591695,TARIKU.AME1,5
0-070591695,BEFIKADU.SHI1,5
0-070591695,HABTEMARIYME.GET1,5
0-070591695,ELIAS.KIF1,5
0-070591695,HIBST.MEB1,5
0-070591695,ESTIFANOS.TIR1,5
0-070591695,ESTIFANOS.TIR1,5
0-070591695,DAWIT.SHI4,5
0-070591695,EDELAWIT.ASH1,5
0-070591695,EDELAWIT.ASH1,5
0-070591695,HILINA.HAI1,5
0-070591695,FIKIRADIS.MUL1,5
0-070591695,BIRUK.BEL5,5
0-070591695,EYUAL.AWE1,5
0-070591695,ANANIYA.TAD1,5
0-070591695,ANANIYA.TAD1,5
0-070591695,HUNDUMA.CHA1,5
0-070591695,DAWIT.GET12,5
0-070591695,DAWIT.GET12,5
0-070591695,KOYACHEW.BEG1,5
0-070591695,TIGIST.AMA1,5
0-070591695,HANA.DAW1,5
0-070591695,ABENEZER.PHI1,5
0-070591695,BIRTUKAN.EZE1,5
0-070591695,SHEMELS.BEL1,5
0-070591695,BEREKET.SIS1,5
0-070591695,ELYAS.MEK1,5
0-070591695,BETELHEM.TAM1,3
0-070591695,ABEL.AYA2,5
0-070591695,WUDNEH.ALE1,5
0-070591695,BIRUK.BEK4,5
0-070591695,BIRUK.BEK4,5
0-070591695,REIS.JEM1,5
0-070591695,REIS.JEM1,5
0-070591695,NATNAEL.BIY1,5
0-070591695,SUMEYA.MIR1,5
0-070591695,MEBRATU.AGU1,5
0-070591695,ANTENEH.ASR1,5
0-070591695,BIRIHNNE.TSE1,5
0-070591695,ZELALEM.MEK2,5
0-070591695,ALEMAYEHU.KEF1,5
0-070591695,MIERAF.TIG1,5
0-070591695,BINIYAM.ANE1,5
0-070591695,BETELEHEM.ABE2,5
0-070591695,MESKEREM.MIS1,5
0-070591695,YOHANNES.KEB1,5
0-070591695,MINTESNOT.MEL1,5
0-070591695,OLIYAD.GEZ1,5
0-070591695,MINICHIL.MIS1,5
0-070591695,YOHANNES.TES8,5
0-070591695,KALKIDAN.BIZ1,5
0-070591695,YALEWLET.TES1,5
0-070591695,WULETAW.MUL2,5
0-070591695,YONAS.SOL4,5
0-070591695,ELENIE.ASS1,5
0-070591695,EMEBET.AZE1,5
0-070591695,REDIET.BEL1,5
0-070591695,BETHELHEM.BER1,5
0-070591695,YEABSRA.ZER1,5
0-070591695,EDILAWIT.NAR1,5
0-070591695,FEBEN.NIG1,5
0-070591695,RUHAMA.TIB1,5
0-070591695,BEREKET.THO2,5
0-070591695,DAGNACHEW.SIN1,5
0-070591695,ANIMUT.NIB1,5
0-070591695,GEBRELA.GET1,5
0-070591695,SOLOMON.FIS1,5
0-070591695,AMARE.AMS1,5
0-070591695,FIRDOS.YIM1,5
0-070591695,WONDIMU.MIT1,5
0-070591695,ANTEHUNEGN.ABA1,5
0-070591695,ABI.ABR1,5
0-070591695,MELSEW.MAS1,5
0-070591695,MINASE.BER1,5
0-070591695,MINASE.BER1,5
0-070591695,AMANUEL.TIL7,5
0-070591695,AMANUEL.TIL7,5
0-070591695,BEREKET.SAM1,5
0-070591695,GETALEM.WAL1,3
0-070591695,GETALEM.WAL1,3
0-070591695,YOHANNIS.KID1,5
0-070591695,BETHEL.AKL1,5
0-070591695,BETHEL.AKL1,5
0-070591695,FEVEN.MEM1,5
0-070591695,ENDRIAS.MIH1,5
0-070591695,ESRAIALL.MIT1,5
0-070591695,NATNAEL.DEJ1,5
0-070591695,MIFTAH.KED1,5
0-070591695,BIRHANE.SHE1,5
0-070591695,ABINET.YEG1,5
0-070591695,TAMAGN.LIJ1,5
0-070591695,HENOK.ABR3,5
0-070591695,SIHAM.AHM1,5
0-070591695,HILAWE.BEK1,5
0-070591695,GETANEH.ALE3,5
0-070591695,MENGISTU.ADA2,5
0-070591695,BRUKTAWIT.TES1,5
0-070591695,HABTESILASSIE.SAM1,5
0-070591695,HABTESILASSIE.SAM1,5
0-070591695,FIREHIWOT.ADD1,5
0-070591695,DAWIT.BAL1,5
0-070591695,DANIEL.ESH3,5
0-070591695,NEBIYAT.DEG1,5
0-070591695,BETELHEM.ALE7,5
0-070591695,HABTAMU.BER3,5
0-070591695,HABTAMU.BER3,5
0-070591695,LELISA.BAH1,5
0-070591695,MAHLET.FEK2,5
0-070591695,MAHLET.FEK2,5
0-070591695,THOMAS.ARA1,5
0-070591695,YORDANOS.SIS2,5
0-070591695,YORDANOS.KAS4,5
0-070591695,YESHIMEBET.MOL2,5
0-070591695,SEID.AHM5,5
0-070591695,EKRAM.SIR1,5
0-070591695,SADIK.HUS2,5
0-070591695,SADIK.HUS2,5
0-070591695,KASSIM.YIM1,5
0-070591695,KASSIM.YIM1,5
0-070591695,KHALID.YES1,5
0-070591695,MUBAREK.ABD2,5
0-070591695,YEROSAN.JEM1,5
0-070591695,SAMRAWIT.GAS2,5
0-070591695,ABUUBEYDA.ALI1,5
0-070591695,AHMED.THA1,5
0-070591695,NURIT.ADE1,5
0-070591695,DANIEL.HUS1,5
0-070591695,ISRAEL.SEL1,5
0-070591695,SAMUEL.KAS4,5
0-070591695,SOFONIAS.NEB1,5
0-070591695,SOFONIAS.NEB1,5
0-070591695,SEADA.MUL2,5
0-070591695,ASKEBR.WOS1,5
0-070591695,MISTRE.SOL1,5
0-070591695,MISTRE.SOL1,5
0-070591695,SOLOMON.ALE7,5
0-070591695,SOLOMON.MUL11,5
0-070591695,SOLOMON.MUL11,5
0-070591695,DESALEGN.MOL2,5
0-070591695,DESALEGN.MOL2,5
0-070591695,AYSHESHIM.DES1,5
0-070591695,YORDANOS.YIC1,5
0-070591695,YOSEPH.YAR1,5
0-070591695,ETENESH.BEL1,5
0-070591695,ABERE.GET3,5
0-070591695,AMARE.KAS10,5
0-070591695,MELAKU.MEK2,5
0-070591695,SHEGAW.GET6,5
0-070591695,SHEGAW.GET6,5
0-070591695,NATNAEL.GET4,5
0-070591695,NATNAEL.GET4,5
0-070591695,YOHANNES.ABE5,5
0-070591695,LEGESSE.MIK1,5
0-070591695,YORDANOS.AMA3,5
0-070591695,YORDANOS.AMA3,5
0-070591695,LIYUNEH.ASR1,5
0-070591695,BIRTUKAN.AND1,5
0-070591695,TESFA.YIN1,5
0-070591695,BEREKET.BOG2,5
0-070591695,RAHEL.SHI2,5
0-070591695,SEMAHAGN.YIL1,5
0-070591695,NIBRET.ASM1,5
0-070591695,BINIYAM.KIR1,3
0-070591695,ABDUREHMAN.MEF1,5
0-070591695,ANISA.ADE1,5
0-070591695,MATIYAS.ASF1,5
0-070591695,DAWIT.AYA1,5
0-070591695,YARED.ASS5,5
0-070591695,YARED.ASS5,5
0-070591695,ANTENEH.DIL1,5
0-070591695,MASTEWAL.ADU2,5
0-070591695,MULUBRHAN.TED1,5
0-070591695,ASRESAHEGN.TSE1,5
0-070591695,TSILAT.ADA1,5
0-070591695,MIRAF.ENG1,5
0-070591695,MIRAF.ENG1,5
0-070591695,BETELHEM.MES3,5
0-070591695,MULUKEN.DEG2,4
0-070591695,HERMELA.DEM1,5
0-070591695,BINIAM.KOK1,5
0-070591695,NATNAEL.BIR1,5
0-070591695,KIRUBEL.GIR3,5
0-070591695,LINGEREW.MUL1,5
0-070591695,HAREGUA.WOR1,5
0-070591695,SAMSON.GET1,5
0-070591695,ELIAS.SIR1,5
0-070591695,SILONDIS.KET1,5
0-070591695,AYTEGEB.CHE1,5
0-070591695,MULUGETA.AGU1,5
0-070591695,DIBEKULU.LIE1,5
0-070591695,MUSE.MUL1,5
0-070591695,FILAGOT.ABA1,5
0-070591695,ELYAS.NIG2,3
0-070591695,TEFERA.TIL1,5
0-070591695,HAREGEWEYN.WEN1,5
0-070591695,TSION.TIL2,5
0-070591695,ABERA.ATE1,5
0-070591695,BIRUH.HAB1,5
0-070591695,KIRUBEL.TES3,5
0-070591695,ABEL.BER7,5
0-070591695,ABEL.BER7,5
0-070591695,HAILE.AMB1,5
0-070591695,NAHOM.HAB1,5
0-070591695,NAHOM.HAB1,5
0-070591695,ERKYIHUN.TSE1,5
0-070591695,YOHANNES.HAI6,5
0-070591695,ASKALE.SHI1,5
0-070591695,KIRUBEL.FIK2,5
0-070591695,BIRHANU.ABE8,5
0-070591695,TINBITE.ESA2,5
0-070591695,HANA.TSE6,5
0-070591695,SOFONIAS.MES2,5
0-070591695,KIDUS.BEL3,5
0-070591695,LEUL.EZA1,5
0-070591695,ABRAHAM.HAI2,5
0-070591695,ABRAHAM.HAI2,5
0-070591695,NAHOM.YOH2,5
0-070591695,KALEAB.SEY1,5
0-070591695,YEHENEW.SEY1,5
0-070591695,TSEGA.AMH1,5
0-070591695,ABRHAM.GEB1,5
0-070154414,CHERINET.BIS1,1
0-070154414,KALEAB.WON2,1
0-070154414,ESHETU.BAL1,1
0-070154414,FIRDOS.KAS1,1
0-070154414,REHMET.MUH2,1
0-070154414,MOHAMMED.AHM12,1
0-070154414,KALEB.KET1,1
0-070154414,KALEB.KET1,1
0-070154414,MEKETE.NIG1,1
0-070154414,YORDANOS.HUS1,1
0-070154414,HAILE.FIK1,1
0-070154414,AGEGNEHU.ARE1,1
0-070154414,SENAY.ASF1,1
0-070154414,ALEMIE.DES1,1
0-070154414,MEBRATU.ABE2,1
0-070154414,MEBRATU.ABE2,1
0-070154414,ARYAM.TEW1,1
0-070154414,KHALID.MUR1,1
0-070154414,MULUNEH.SIS1,1
0-070154414,BIRTUKAN.LAK3,1
0-070154414,BIRTUKAN.LAK3,1
0-070154414,EYOBELEYU.MUC1,1
0-070154414,ABEL.BEZ1,1
0-070154414,ABEL.BEZ1,1
0-070154414,YEABSIRA.BEK1,1
0-070154414,MIKAEL.FEK1,1
0-070154414,NATHAN.ALM1,1
0-070154414,TESFAYE.BEK4,1
0-070154414,BEREKET.DEB2,1
0-070154414,WORKE.TAM1,1
0-070154414,ASRAT.TAD1,1
0-070154414,GENEMO.DEM1,1
0-070154414,MEBRATU.MAR2,1
0-070154414,NURALLAH.ADE1,1
0-070154414,SISAY.YIG1,1
0-070154414,AMHARE.MIH1,1
0-070154414,MEDINA.HAS2,1
0-070154414,ABEBE.GET14,1
0-070154414,AYCHEW.BIR1,1
0-070154414,TAMIRU.FAN1,1
0-070154414,SARON.ESA1,1
0-070154414,REDIET.ADN1,1
0-070154414,GBEREMESKEL.ESU1,1
0-070154414,HABTAMU.GET16,1
0-070154414,KASAHUN.KAM1,1
0-070154414,HAILEMARKOS.MOG1,1
0-070154414,ABEL.AYA3,1
0-070154414,MERON.ABE4,1
0-070154414,MEKLIT.SEL1,1
0-070154414,NETSANET.DES4,1
0-070154414,TEMESGEN.MER3,1
0-070154414,TEMESGEN.MER3,1
0-070154414,AYSANEWM.MAR1,1
0-070154414,MULETA.SHI1,1
0-070154414,ASNAKE.TOL2,1
0-070154414,MUZEYIN.FAN1,1
0-070154414,FTALEW.TSA1,1
0-070154414,HUSSEN.JEB1,1
0-070154414,SEYFADIN.SHA1,1
0-070154414,HERMELA.TIL1,1
0-070154414,TSEGENET.MET1,1
0-070154414,LIDYA.ABA1,1
0-070154414,KHALID.MOH1,1
0-070154414,EDOMGENET.JIB1,1
0-070154414,DANIEL.MIN1,1
0-070154414,EUEL.ALE1,1
0-070154414,ROBEL.MIN1,1
0-070154414,MINWYELET.ADA1,1
0-070154414,NAHOSENAY.DEJ1,1
0-070154414,SELAM.BIR3,1
0-070154414,YIDIDIYA.WIB1,1
0-070154414,EYOB.TEF2,1
0-070154414,HAILEGEBRIEL.FIK1,1
0-070154414,BIRTUKAN.ASM5,1
0-070154414,ERMIYAS.END3,1
0-070154414,DESALEGN.ENE1,1
0-070154414,NURHUSSEN.KAS1,1
0-070154414,WOSIN.ATI1,1
0-070154414,KEDIR.HUS6,1
0-070154414,MEKDES.ADD3,1
0-070154414,TIBEBU.TAD1,1
0-070154414,BEZAWIT.KAS2,1
0-070154414,ANMUT.END2,1
0-070154414,MOGES.ASS1,1
0-070154414,AYANAW.BAY1,1
0-070154414,BEHILU.MUL1,1
0-070154414,BEHILU.MUL1,1
0-070154414,EYERUS.AGE1,1
0-070154414,KESSIE.TIL1,1
0-070154414,NADIYA.ALE1,1
0-070154414,WINTANA.GET1,1
0-070154414,BETSENAT.JEM1,1
0-070154414,MULLUALEM.WOL1,1
0-070154414,HAILEMARIAM.YES1,1
0-070154414,KALKIDAN.ADG1,1
0-070154414,WERKU.TIG1,1
0-070154414,BIRHANU.TIB3,1
0-070154414,NATNAEL.MER1,1
0-070154414,YEMESERACH.BEW1,1
0-070154414,BEMNET.MEN1,1
0-070154414,YOSEPH.WOL1,1
0-070154414,YOSEPH.WOL1,1
0-070154414,AMANUEL.AND2,1
0-070154414,HANA.ADA1,1
0-070154414,RSKEY.ADG1,1
0-070154414,MEKDES.DAN1,1
0-070154414,TAMRAT.ALE1,3
0-070154414,TIZAZU.ADA1,1
0-070154414,HABTAMU.BER4,1
0-070154414,MAHLET.TIL2,1
0-070154414,HABTAMU.CHO1,1
0-070154414,HABTAMU.CHO1,1
0-070154414,HABTAMU.CHO1,1
0-070154414,BISHAW.GET1,1
0-070154414,DAGMAWI.TEW1,1
0-070154414,ABERE.ASH1,1
0-070154414,GETASEW.BIT1,1
0-070154414,HAILEYESUS.ASM1,1
0-070154414,ABEBE.GTE1,1
0-070154414,TSION.FAS1,1
0-070154414,GENETU.AYE1,1
0-070154414,AMBACHEW.GIS2,1
0-070154414,HANAN.MOH3,1
0-070154414,HANAN.MOH3,1
0-070154414,HAYAT.NUR1,1
0-070154414,RADIA.ABU1,1
0-070154414,YAHYA.ABD1,1
0-070154414,ALEMUU.BEL1,1
0-070154414,MELAT.GEZ1,1
0-070154414,YARED.ASS4,1
0-070154414,GETAWA.ANT1,1
0-070154414,LISANU.BIT1,1
0-070154414,AMANUEL.ENG1,1
0-070154414,BIRHANU.ENG1,3
0-070154414,FITALEW.END1,1
0-070154414,ZELEALEM.YIT1,1
0-070154414,ALEMAYEHU.DIB1,1
0-070154414,ALEMTESFA.BIR1,1
0-070154414,ESUYAWKAL.MEN1,1
0-070154414,FIREHIWOT.MOL1,1
0-070154414,YALEMTSEHAY.CHA1,1
0-070154414,FENTAHUN.BAY2,1
0-070154414,HABEKE.FIK1,1
0-070154414,ENDALK.SIN2,1
0-070154414,ENIDEG.BEL1,1
0-070154414,MULUSEW.SEW1,1
0-070154414,BEREKET.TAD4,1
0-070154414,TADESSE.CHE2,1
0-070154414,SEBLE.BEL1,4
0-070154414,HABTAMU.ASC1,1
0-070154414,NATNAEL.MOG2,1
0-070154414,SARA.ALE1,1
0-070154414,ABRHAM.YIL1,1
0-070154414,DIBORA.TEF1,1
0-070154414,HABTAMU.NIG3,1
0-070154414,ABLENE.YEN1,1
0-070154414,ENDRIAS.ABE2,1
0-070154414,MICHAEL.DES1,1
0-070154414,SMACHEW.FEK1,1
0-070154414,YIBELTAL.AEM1,1
0-070154414,MIKIYAS.WON2,1
0-070154414,NARDOS.GET5,1
0-070154414,NARDOS.GET5,1
0-070154414,AHADU.GET1,1
0-070154414,TIBEBE.SOL2,1
0-070154414,TINBIT.GET1,1
0-070154414,TIRSIT.TES1,1
0-070154414,BEAMLAK.ALE1,1
0-070154414,SILENAT.AYE1,1
0-070154414,SILENAT.AYE2,1
0-070154414,WEYNSHET.GEB1,1
0-070154414,YONATHAN.EMI1,1
0-070154414,ENDALK.DAG1,1
0-070154414,TIKUYE.KAS1,1
0-070154414,ABDELHAMID.EDR1,1
0-070154414,HAYAT.MOH6,1
0-070154414,MULUGETA.DEF1,1
0-070154414,AMINA.WON1,1
0-070154414,ZENASH.ZEL1,1
0-070154414,SARA.SOL1,1
0-070154414,MEQUANINT.TAS1,3
0-070154414,YOSEF.ABE2,1
0-070154414,YOSEF.ABE2,1
0-070154414,MESARET.YEN1,1
0-070154414,BINIAM.END1,1
0-070154414,ALAZAR.DEM1,1
0-070154414,BIKILA.HUN1,1
0-070154414,FIRHIWOT.ZER1,1
0-070154414,GETASIL.MEK1,1
0-070154414,ABDI.WAK2,1
0-070154414,YESEHAK.TAY1,1
0-070154414,YESEHAK.TAY1,1
0-070154414,YITAYAL.BAS1,1
0-070154414,TAMIRAT.TEK1,1
0-070154414,YARED.TAM2,1
0-070154414,MELESE.FIS1,1
0-070154414,YIDIDIYA.DAG1,1
0-070154414,YIDIDIYA.DAG1,1
0-070154414,DAWIT.BEL4,1
0-070154414,DAWIT.BEL4,1
0-070154414,ENDAYLALU.GOB1,1
0-070154414,ASTER.YIR1,1
0-070154414,ASTER.YIR1,1
0-070154414,MELKAMU.YEB1,1
0-070154414,ATALEL.BEL1,1
0-070154414,DEREJE.SEB1,1
0-070154414,YOHANNES.BEG1,1
0-070154414,KIBIR.MOL1,1
0-070154414,GETACHEW.TEM1,1
0-070154414,GELETA.MEK1,1
0-070154414,HAREGUA.DEM1,1
0-070154414,YOHANNES.ADM2,1
0-070154414,YESHI.GEL1,1
0-070154414,KIDEST.ADM1,1
0-070154414,KIDEST.ADM1,1
0-070154414,HABTAMU.KAS5,1
0-070154414,MEQUANINT.TAR1,1
0-070154414,MILLION.ABE2,1
0-070154414,FEVEN.EYA1,1
0-070154414,GEBRETSADIK.SHI1,1
0-070154414,YETEMEGN.TAR1,1
0-070154414,MEKDES.KET1,1
0-070154414,YOHANAN.GOR1,1
0-070154414,AABESELOM.MEK1,1
0-070154414,TEKLEMARYAM.ASN1,1
0-070154414,TIZAZU.CHA1,1
0-070154414,TSEGAMLAK.ERK1,1
0-070154414,MINTESINOT.KIB1,1
0-070154414,NAHOM.ABE3,1
0-070154414,BIRHANU.MEL4,1
0-070154414,ABERE.MUL2,1
0-070154414,ABRAHAM.TOL1,1
0-070154414,FIKIRTE.BIZ1,1
0-070154414,ABEL.YOH2,1
0-070154414,ADINA.TSF1,1
0-070154414,BIRUK.AYN1,1
0-070154414,ESRAEL.GER2,1
0-070154414,YAPHET.SIN1,1
